"","state","mday","month","year","Date"
"5625","OH",16,8,2014,2014-08-16
"5626","WA",16,8,2014,2014-08-16
"5627","PA",16,8,2014,2014-08-16
"5628","UT",16,8,2014,2014-08-16
"5604","NY",17,8,2014,2014-08-17
"5605","WA",17,8,2014,2014-08-17
"5606","NC",17,8,2014,2014-08-17
"5607","IL",17,8,2014,2014-08-17
"5608","WI",17,8,2014,2014-08-17
"5609","NY",17,8,2014,2014-08-17
"5610","TX",17,8,2014,2014-08-17
"5611","OR",17,8,2014,2014-08-17
"5612","KY",17,8,2014,2014-08-17
"5613","NJ",17,8,2014,2014-08-17
"5614","WI",17,8,2014,2014-08-17
"5615","NY",17,8,2014,2014-08-17
"5616","NE",17,8,2014,2014-08-17
"5617","RI",17,8,2014,2014-08-17
"5618","KS",17,8,2014,2014-08-17
"5619","HI",17,8,2014,2014-08-17
"5620","CA",17,8,2014,2014-08-17
"5621","NJ",17,8,2014,2014-08-17
"5396","PA",18,8,2014,2014-08-18
"5587","RI",18,8,2014,2014-08-18
"5588","WA",18,8,2014,2014-08-18
"5589","WA",18,8,2014,2014-08-18
"5590","GA",18,8,2014,2014-08-18
"5591","SC",18,8,2014,2014-08-18
"5592","OK",18,8,2014,2014-08-18
"5593","MI",18,8,2014,2014-08-18
"5594","WA",18,8,2014,2014-08-18
"5595","NC",18,8,2014,2014-08-18
"5596","HI",18,8,2014,2014-08-18
"5597","IN",18,8,2014,2014-08-18
"5598","OR",18,8,2014,2014-08-18
"5599","FL",18,8,2014,2014-08-18
"5600","MD",18,8,2014,2014-08-18
"5601","NH",18,8,2014,2014-08-18
"5602","OR",18,8,2014,2014-08-18
"5603","NH",18,8,2014,2014-08-18
"5379","SC",19,8,2014,2014-08-19
"5380","SC",19,8,2014,2014-08-19
"5381","NY",19,8,2014,2014-08-19
"5382","WA",19,8,2014,2014-08-19
"5383","LA",19,8,2014,2014-08-19
"5384","PA",19,8,2014,2014-08-19
"5385","NY",19,8,2014,2014-08-19
"5386","SD",19,8,2014,2014-08-19
"5387","PA",19,8,2014,2014-08-19
"5388","PA",19,8,2014,2014-08-19
"5389","MA",19,8,2014,2014-08-19
"5390","MT",19,8,2014,2014-08-19
"5391","MT",19,8,2014,2014-08-19
"5392","OK",19,8,2014,2014-08-19
"5393","CA",19,8,2014,2014-08-19
"5394","WI",19,8,2014,2014-08-19
"5395","TX",19,8,2014,2014-08-19
"5359","MI",20,8,2014,2014-08-20
"5360","CA",20,8,2014,2014-08-20
"5361","MI",20,8,2014,2014-08-20
"5362","NC",20,8,2014,2014-08-20
"5363","SC",20,8,2014,2014-08-20
"5364","OK",20,8,2014,2014-08-20
"5365","NC",20,8,2014,2014-08-20
"5366","MA",20,8,2014,2014-08-20
"5367","OH",20,8,2014,2014-08-20
"5368","WI",20,8,2014,2014-08-20
"5369","TX",20,8,2014,2014-08-20
"5370","SD",20,8,2014,2014-08-20
"5371","CA",20,8,2014,2014-08-20
"5372","OR",20,8,2014,2014-08-20
"5373","MA",20,8,2014,2014-08-20
"5374","TN",20,8,2014,2014-08-20
"5375","FL",20,8,2014,2014-08-20
"5376","CA",20,8,2014,2014-08-20
"5377","VA",20,8,2014,2014-08-20
"5378","MI",20,8,2014,2014-08-20
"5583","MO",20,8,2014,2014-08-20
"5584","NY",20,8,2014,2014-08-20
"5585","MA",20,8,2014,2014-08-20
"5586","ME",20,8,2014,2014-08-20
"5351","CA",21,8,2014,2014-08-21
"5352","TX",21,8,2014,2014-08-21
"5353","FL",21,8,2014,2014-08-21
"5354","MI",21,8,2014,2014-08-21
"5355","NC",21,8,2014,2014-08-21
"5356","TX",21,8,2014,2014-08-21
"5357","ID",21,8,2014,2014-08-21
"5358","CT",21,8,2014,2014-08-21
"5333","KY",22,8,2014,2014-08-22
"5334","FL",22,8,2014,2014-08-22
"5335","WA",22,8,2014,2014-08-22
"5336","OH",22,8,2014,2014-08-22
"5337","PA",22,8,2014,2014-08-22
"5338","MN",22,8,2014,2014-08-22
"5339","CO",22,8,2014,2014-08-22
"5340","ME",22,8,2014,2014-08-22
"5341","TN",22,8,2014,2014-08-22
"5342","NY",22,8,2014,2014-08-22
"5343","MA",22,8,2014,2014-08-22
"5344","CA",22,8,2014,2014-08-22
"5345","GA",22,8,2014,2014-08-22
"5346","NY",22,8,2014,2014-08-22
"5347","OK",22,8,2014,2014-08-22
"5348","NC",22,8,2014,2014-08-22
"5349","NY",22,8,2014,2014-08-22
"5350","MO",22,8,2014,2014-08-22
"5293","NY",23,8,2014,2014-08-23
"5294","GA",23,8,2014,2014-08-23
"5295","AL",23,8,2014,2014-08-23
"5296","NJ",23,8,2014,2014-08-23
"5297","GA",23,8,2014,2014-08-23
"5298","GA",23,8,2014,2014-08-23
"5299","IN",23,8,2014,2014-08-23
"5300","WA",23,8,2014,2014-08-23
"5301","MI",23,8,2014,2014-08-23
"5302","NJ",23,8,2014,2014-08-23
"5303","MI",23,8,2014,2014-08-23
"5304","NY",23,8,2014,2014-08-23
"5305","FL",23,8,2014,2014-08-23
"5306","WA",23,8,2014,2014-08-23
"5307","WI",23,8,2014,2014-08-23
"5308","PA",23,8,2014,2014-08-23
"5309","WV",23,8,2014,2014-08-23
"5310","NY",23,8,2014,2014-08-23
"5311","SC",23,8,2014,2014-08-23
"5312","OH",23,8,2014,2014-08-23
"5313","CA",23,8,2014,2014-08-23
"5314","SC",23,8,2014,2014-08-23
"5315","IL",23,8,2014,2014-08-23
"5316","NY",23,8,2014,2014-08-23
"5317","IN",23,8,2014,2014-08-23
"5318","PA",23,8,2014,2014-08-23
"5319","OH",23,8,2014,2014-08-23
"5320","NY",23,8,2014,2014-08-23
"5321","NY",23,8,2014,2014-08-23
"5322","NJ",23,8,2014,2014-08-23
"5323","CA",23,8,2014,2014-08-23
"5324","ID",23,8,2014,2014-08-23
"5325","MT",23,8,2014,2014-08-23
"5326","NJ",23,8,2014,2014-08-23
"5327","MI",23,8,2014,2014-08-23
"5328","MA",23,8,2014,2014-08-23
"5329","CA",23,8,2014,2014-08-23
"5330","NC",23,8,2014,2014-08-23
"5331","CO",23,8,2014,2014-08-23
"5332","GA",23,8,2014,2014-08-23
"4885","FL",24,8,2014,2014-08-24
"4886","FL",24,8,2014,2014-08-24
"4887","OR",24,8,2014,2014-08-24
"4888","WA",24,8,2014,2014-08-24
"5278","GA",24,8,2014,2014-08-24
"5279","CO",24,8,2014,2014-08-24
"5280","VA",24,8,2014,2014-08-24
"5281","CA",24,8,2014,2014-08-24
"5282","IL",24,8,2014,2014-08-24
"5283","NY",24,8,2014,2014-08-24
"5284","NM",24,8,2014,2014-08-24
"5285","CT",24,8,2014,2014-08-24
"5286","NE",24,8,2014,2014-08-24
"5287","MN",24,8,2014,2014-08-24
"5288","CT",24,8,2014,2014-08-24
"5289","MI",24,8,2014,2014-08-24
"5290","TN",24,8,2014,2014-08-24
"5291","SC",24,8,2014,2014-08-24
"5292","CA",24,8,2014,2014-08-24
"7170","MA",24,8,2014,2014-08-24
"4869","CA",25,8,2014,2014-08-25
"4870","NY",25,8,2014,2014-08-25
"4871","CA",25,8,2014,2014-08-25
"4872","CA",25,8,2014,2014-08-25
"4873","CA",25,8,2014,2014-08-25
"4874","VT",25,8,2014,2014-08-25
"4875","CA",25,8,2014,2014-08-25
"4876","CA",25,8,2014,2014-08-25
"4877","ME",25,8,2014,2014-08-25
"4878","VA",25,8,2014,2014-08-25
"4879","CA",25,8,2014,2014-08-25
"4880","CA",25,8,2014,2014-08-25
"4881","OH",25,8,2014,2014-08-25
"4882","NY",25,8,2014,2014-08-25
"4883","CA",25,8,2014,2014-08-25
"4884","NC",25,8,2014,2014-08-25
"5275","WI",25,8,2014,2014-08-25
"5276","PA",25,8,2014,2014-08-25
"5277","VA",25,8,2014,2014-08-25
"4599","PA",26,8,2014,2014-08-26
"4600","NY",26,8,2014,2014-08-26
"4864","KY",26,8,2014,2014-08-26
"4865","IA",26,8,2014,2014-08-26
"4866","NJ",26,8,2014,2014-08-26
"4867","TN",26,8,2014,2014-08-26
"4868","AZ",26,8,2014,2014-08-26
"5267","MO",26,8,2014,2014-08-26
"5268","CA",26,8,2014,2014-08-26
"5269","AL",26,8,2014,2014-08-26
"5270","NC",26,8,2014,2014-08-26
"5271","FL",26,8,2014,2014-08-26
"5272","GA",26,8,2014,2014-08-26
"5273","PA",26,8,2014,2014-08-26
"5274","WV",26,8,2014,2014-08-26
"6301","NY",26,8,2014,2014-08-26
"4595","ID",27,8,2014,2014-08-27
"4596","HI",27,8,2014,2014-08-27
"4597","MA",27,8,2014,2014-08-27
"4598","WV",27,8,2014,2014-08-27
"4860","MA",27,8,2014,2014-08-27
"4861","SC",27,8,2014,2014-08-27
"4862","NY",27,8,2014,2014-08-27
"4863","NC",27,8,2014,2014-08-27
"5263","WI",27,8,2014,2014-08-27
"5264","AZ",27,8,2014,2014-08-27
"5265","NY",27,8,2014,2014-08-27
"5266","VA",27,8,2014,2014-08-27
"4586","NY",28,8,2014,2014-08-28
"4587","NY",28,8,2014,2014-08-28
"4588","CA",28,8,2014,2014-08-28
"4589","OK",28,8,2014,2014-08-28
"4590","NJ",28,8,2014,2014-08-28
"4591","MS",28,8,2014,2014-08-28
"4592","PA",28,8,2014,2014-08-28
"4593","NH",28,8,2014,2014-08-28
"4594","OR",28,8,2014,2014-08-28
"4851","NY",28,8,2014,2014-08-28
"4852","WA",28,8,2014,2014-08-28
"4853","MA",28,8,2014,2014-08-28
"4854","NY",28,8,2014,2014-08-28
"4855","WA",28,8,2014,2014-08-28
"4856","NY",28,8,2014,2014-08-28
"4857","MD",28,8,2014,2014-08-28
"4858","NY",28,8,2014,2014-08-28
"4859","WA",28,8,2014,2014-08-28
"5256","PA",28,8,2014,2014-08-28
"5257","ID",28,8,2014,2014-08-28
"5258","NH",28,8,2014,2014-08-28
"5259","UT",28,8,2014,2014-08-28
"5260","MD",28,8,2014,2014-08-28
"5261","OH",28,8,2014,2014-08-28
"5262","NJ",28,8,2014,2014-08-28
"4580","FL",29,8,2014,2014-08-29
"4581","WA",29,8,2014,2014-08-29
"4582","NY",29,8,2014,2014-08-29
"4583","CA",29,8,2014,2014-08-29
"4584","ID",29,8,2014,2014-08-29
"4585","PA",29,8,2014,2014-08-29
"4846","NY",29,8,2014,2014-08-29
"4847","LA",29,8,2014,2014-08-29
"4848","MA",29,8,2014,2014-08-29
"4849","MA",29,8,2014,2014-08-29
"4850","NH",29,8,2014,2014-08-29
"5249","IA",29,8,2014,2014-08-29
"5250","MD",29,8,2014,2014-08-29
"5251","WA",29,8,2014,2014-08-29
"5252","SC",29,8,2014,2014-08-29
"5253","WA",29,8,2014,2014-08-29
"5254","OK",29,8,2014,2014-08-29
"5255","LA",29,8,2014,2014-08-29
"4576","MD",30,8,2014,2014-08-30
"4577","OH",30,8,2014,2014-08-30
"4578","LA",30,8,2014,2014-08-30
"4579","NY",30,8,2014,2014-08-30
"4831","MD",30,8,2014,2014-08-30
"4832","MT",30,8,2014,2014-08-30
"4833","WI",30,8,2014,2014-08-30
"4834","TX",30,8,2014,2014-08-30
"4835","SC",30,8,2014,2014-08-30
"4836","SD",30,8,2014,2014-08-30
"4837","OR",30,8,2014,2014-08-30
"4838","VA",30,8,2014,2014-08-30
"4839","CA",30,8,2014,2014-08-30
"4840","PA",30,8,2014,2014-08-30
"4841","OH",30,8,2014,2014-08-30
"4842","CA",30,8,2014,2014-08-30
"4843","WI",30,8,2014,2014-08-30
"4844","FL",30,8,2014,2014-08-30
"4845","NE",30,8,2014,2014-08-30
"5246","OH",30,8,2014,2014-08-30
"5247","NH",30,8,2014,2014-08-30
"5248","MO",30,8,2014,2014-08-30
"4569","CA",31,8,2014,2014-08-31
"4570","OH",31,8,2014,2014-08-31
"4571","NJ",31,8,2014,2014-08-31
"4572","AZ",31,8,2014,2014-08-31
"4573","OR",31,8,2014,2014-08-31
"4574","CA",31,8,2014,2014-08-31
"4575","CA",31,8,2014,2014-08-31
"4827","NC",31,8,2014,2014-08-31
"4828","WI",31,8,2014,2014-08-31
"4829","HI",31,8,2014,2014-08-31
"4830","MN",31,8,2014,2014-08-31
"5239","WI",31,8,2014,2014-08-31
"5240","MI",31,8,2014,2014-08-31
"5241","WI",31,8,2014,2014-08-31
"5242","IA",31,8,2014,2014-08-31
"5243","WA",31,8,2014,2014-08-31
"5244","OK",31,8,2014,2014-08-31
"5245","AK",31,8,2014,2014-08-31
"5880","DE",1,9,2014,2014-09-01
"5881","NC",1,9,2014,2014-09-01
"5882","NJ",1,9,2014,2014-09-01
"5883","VT",1,9,2014,2014-09-01
"5884","MD",1,9,2014,2014-09-01
"5885","TX",1,9,2014,2014-09-01
"5886","NJ",1,9,2014,2014-09-01
"5887","NM",1,9,2014,2014-09-01
"5888","MA",1,9,2014,2014-09-01
"5889","VT",1,9,2014,2014-09-01
"5890","MO",1,9,2014,2014-09-01
"5891","NY",1,9,2014,2014-09-01
"5892","AZ",1,9,2014,2014-09-01
"5893","NY",1,9,2014,2014-09-01
"5894","GA",1,9,2014,2014-09-01
"5895","WA",1,9,2014,2014-09-01
"5896","NM",1,9,2014,2014-09-01
"5897","PA",1,9,2014,2014-09-01
"5898","SC",1,9,2014,2014-09-01
"5899","HI",1,9,2014,2014-09-01
"5900","PA",1,9,2014,2014-09-01
"5901","MT",1,9,2014,2014-09-01
"5871","SD",2,9,2014,2014-09-02
"5872","SD",2,9,2014,2014-09-02
"5873","CO",2,9,2014,2014-09-02
"5874","NC",2,9,2014,2014-09-02
"5875","NM",2,9,2014,2014-09-02
"5876","MD",2,9,2014,2014-09-02
"5877","WA",2,9,2014,2014-09-02
"5878","PA",2,9,2014,2014-09-02
"5879","PA",2,9,2014,2014-09-02
"5851","MD",3,9,2014,2014-09-03
"5852","MT",3,9,2014,2014-09-03
"5853","NC",3,9,2014,2014-09-03
"5854","ID",3,9,2014,2014-09-03
"5855","PA",3,9,2014,2014-09-03
"5856","NY",3,9,2014,2014-09-03
"5857","WI",3,9,2014,2014-09-03
"5858","ID",3,9,2014,2014-09-03
"5859","ID",3,9,2014,2014-09-03
"5860","PA",3,9,2014,2014-09-03
"5861","FL",3,9,2014,2014-09-03
"5862","IL",3,9,2014,2014-09-03
"5863","MI",3,9,2014,2014-09-03
"5864","CO",3,9,2014,2014-09-03
"5865","NC",3,9,2014,2014-09-03
"5866","FL",3,9,2014,2014-09-03
"5867","PA",3,9,2014,2014-09-03
"5868","ID",3,9,2014,2014-09-03
"5869","NY",3,9,2014,2014-09-03
"5870","CT",3,9,2014,2014-09-03
"5843","NE",4,9,2014,2014-09-04
"5844","PA",4,9,2014,2014-09-04
"5845","IA",4,9,2014,2014-09-04
"5846","FL",4,9,2014,2014-09-04
"5847","MA",4,9,2014,2014-09-04
"5848","MA",4,9,2014,2014-09-04
"5849","IL",4,9,2014,2014-09-04
"5850","TN",4,9,2014,2014-09-04
"6428","TX",4,9,2014,2014-09-04
"6429","WA",4,9,2014,2014-09-04
"6430","WA",4,9,2014,2014-09-04
"6431","OH",4,9,2014,2014-09-04
"6432","VA",4,9,2014,2014-09-04
"6433","ID",4,9,2014,2014-09-04
"7372","CT",4,9,2014,2014-09-04
"7373","KY",4,9,2014,2014-09-04
"7374","VA",4,9,2014,2014-09-04
"7375","OH",4,9,2014,2014-09-04
"7376","MD",4,9,2014,2014-09-04
"7377","MA",4,9,2014,2014-09-04
"5842","IL",5,9,2014,2014-09-05
"6421","PA",5,9,2014,2014-09-05
"6422","NY",5,9,2014,2014-09-05
"6423","TX",5,9,2014,2014-09-05
"6424","OH",5,9,2014,2014-09-05
"6425","GA",5,9,2014,2014-09-05
"6426","VA",5,9,2014,2014-09-05
"6427","OH",5,9,2014,2014-09-05
"7371","IL",5,9,2014,2014-09-05
"5838","CA",6,9,2014,2014-09-06
"5839","CA",6,9,2014,2014-09-06
"5840","CA",6,9,2014,2014-09-06
"5841","GA",6,9,2014,2014-09-06
"6415","OK",6,9,2014,2014-09-06
"6416","MI",6,9,2014,2014-09-06
"6417","TX",6,9,2014,2014-09-06
"6418","MT",6,9,2014,2014-09-06
"6419","WA",6,9,2014,2014-09-06
"6420","FL",6,9,2014,2014-09-06
"7370","FL",6,9,2014,2014-09-06
"5836","MA",7,9,2014,2014-09-07
"5837","MO",7,9,2014,2014-09-07
"6412","VA",7,9,2014,2014-09-07
"6413","SC",7,9,2014,2014-09-07
"6414","FL",7,9,2014,2014-09-07
"7358","IL",7,9,2014,2014-09-07
"7359","KS",7,9,2014,2014-09-07
"7360","MI",7,9,2014,2014-09-07
"7361","LA",7,9,2014,2014-09-07
"7362","OR",7,9,2014,2014-09-07
"7363","PA",7,9,2014,2014-09-07
"7364","NJ",7,9,2014,2014-09-07
"7365","MA",7,9,2014,2014-09-07
"7366","NY",7,9,2014,2014-09-07
"7367","MN",7,9,2014,2014-09-07
"7368","WA",7,9,2014,2014-09-07
"7369","MI",7,9,2014,2014-09-07
"5835","NY",8,9,2014,2014-09-08
"7352","AZ",8,9,2014,2014-09-08
"7353","WI",8,9,2014,2014-09-08
"7354","FL",8,9,2014,2014-09-08
"7355","NM",8,9,2014,2014-09-08
"7356","OR",8,9,2014,2014-09-08
"7357","MN",8,9,2014,2014-09-08
"7296","NC",9,9,2014,2014-09-09
"7297","CA",9,9,2014,2014-09-09
"7298","PA",9,9,2014,2014-09-09
"7347","OH",9,9,2014,2014-09-09
"7348","CT",9,9,2014,2014-09-09
"7349","FL",9,9,2014,2014-09-09
"7350","PA",9,9,2014,2014-09-09
"7351","VT",9,9,2014,2014-09-09
"7289","DE",10,9,2014,2014-09-10
"7290","MO",10,9,2014,2014-09-10
"7291","VA",10,9,2014,2014-09-10
"7292","NC",10,9,2014,2014-09-10
"7293","AZ",10,9,2014,2014-09-10
"7294","NJ",10,9,2014,2014-09-10
"7295","FL",10,9,2014,2014-09-10
"5834","WA",11,9,2014,2014-09-11
"6409","ME",11,9,2014,2014-09-11
"6410","FL",11,9,2014,2014-09-11
"6411","NV",11,9,2014,2014-09-11
"7283","OR",11,9,2014,2014-09-11
"7284","HI",11,9,2014,2014-09-11
"7285","NY",11,9,2014,2014-09-11
"7286","NY",11,9,2014,2014-09-11
"7287","CA",11,9,2014,2014-09-11
"7288","FL",11,9,2014,2014-09-11
"5832","MO",12,9,2014,2014-09-12
"5833","PA",12,9,2014,2014-09-12
"6404","CA",12,9,2014,2014-09-12
"6405","CA",12,9,2014,2014-09-12
"6406","CA",12,9,2014,2014-09-12
"6407","CA",12,9,2014,2014-09-12
"6408","CA",12,9,2014,2014-09-12
"7268","AZ",12,9,2014,2014-09-12
"7269","WA",12,9,2014,2014-09-12
"7270","ME",12,9,2014,2014-09-12
"7271","VA",12,9,2014,2014-09-12
"7272","OH",12,9,2014,2014-09-12
"7273","CA",12,9,2014,2014-09-12
"7274","PA",12,9,2014,2014-09-12
"7275","MA",12,9,2014,2014-09-12
"7276","CA",12,9,2014,2014-09-12
"7277","CA",12,9,2014,2014-09-12
"7278","NV",12,9,2014,2014-09-12
"7279","CA",12,9,2014,2014-09-12
"7280","CA",12,9,2014,2014-09-12
"7281","CA",12,9,2014,2014-09-12
"7282","CA",12,9,2014,2014-09-12
"5821","CA",13,9,2014,2014-09-13
"5822","CA",13,9,2014,2014-09-13
"5823","NY",13,9,2014,2014-09-13
"5824","NC",13,9,2014,2014-09-13
"5825","KY",13,9,2014,2014-09-13
"5826","WV",13,9,2014,2014-09-13
"5827","WA",13,9,2014,2014-09-13
"5828","WA",13,9,2014,2014-09-13
"5829","NM",13,9,2014,2014-09-13
"5830","NM",13,9,2014,2014-09-13
"5831","AK",13,9,2014,2014-09-13
"6396","OR",13,9,2014,2014-09-13
"6397","CO",13,9,2014,2014-09-13
"6398","WA",13,9,2014,2014-09-13
"6399","WA",13,9,2014,2014-09-13
"6400","CA",13,9,2014,2014-09-13
"6401","OR",13,9,2014,2014-09-13
"6402","NM",13,9,2014,2014-09-13
"6403","AZ",13,9,2014,2014-09-13
"7259","PA",13,9,2014,2014-09-13
"7260","ND",13,9,2014,2014-09-13
"7261","MD",13,9,2014,2014-09-13
"7262","FL",13,9,2014,2014-09-13
"7263","LA",13,9,2014,2014-09-13
"7264","WA",13,9,2014,2014-09-13
"7265","CO",13,9,2014,2014-09-13
"7266","NM",13,9,2014,2014-09-13
"7267","NH",13,9,2014,2014-09-13
"5812","WA",14,9,2014,2014-09-14
"5813","PA",14,9,2014,2014-09-14
"5814","OH",14,9,2014,2014-09-14
"5815","MO",14,9,2014,2014-09-14
"5816","WA",14,9,2014,2014-09-14
"5817","TX",14,9,2014,2014-09-14
"5818","FL",14,9,2014,2014-09-14
"5819","CO",14,9,2014,2014-09-14
"5820","NV",14,9,2014,2014-09-14
"6392","NM",14,9,2014,2014-09-14
"6393","MA",14,9,2014,2014-09-14
"6394","WA",14,9,2014,2014-09-14
"6395","ND",14,9,2014,2014-09-14
"7253","PA",14,9,2014,2014-09-14
"7254","FL",14,9,2014,2014-09-14
"7255","AK",14,9,2014,2014-09-14
"7256","WA",14,9,2014,2014-09-14
"7257","WA",14,9,2014,2014-09-14
"7258","AZ",14,9,2014,2014-09-14
"5574","CA",15,9,2014,2014-09-15
"5575","ID",15,9,2014,2014-09-15
"5576","AZ",15,9,2014,2014-09-15
"5577","NY",15,9,2014,2014-09-15
"5578","MA",15,9,2014,2014-09-15
"5579","WA",15,9,2014,2014-09-15
"5580","CO",15,9,2014,2014-09-15
"5581","MA",15,9,2014,2014-09-15
"7210","CA",15,9,2014,2014-09-15
"5564","OK",16,9,2014,2014-09-16
"5565","IN",16,9,2014,2014-09-16
"5566","AL",16,9,2014,2014-09-16
"5567","MA",16,9,2014,2014-09-16
"5568","IL",16,9,2014,2014-09-16
"5569","CO",16,9,2014,2014-09-16
"5570","NE",16,9,2014,2014-09-16
"5571","IN",16,9,2014,2014-09-16
"5572","FL",16,9,2014,2014-09-16
"5573","CA",16,9,2014,2014-09-16
"5810","ID",16,9,2014,2014-09-16
"5811","TN",16,9,2014,2014-09-16
"6390","NY",16,9,2014,2014-09-16
"6391","CO",16,9,2014,2014-09-16
"7209","MN",16,9,2014,2014-09-16
"5561","SC",17,9,2014,2014-09-17
"5562","AL",17,9,2014,2014-09-17
"5563","VA",17,9,2014,2014-09-17
"5806","HI",17,9,2014,2014-09-17
"5807","AZ",17,9,2014,2014-09-17
"5808","AL",17,9,2014,2014-09-17
"5809","WI",17,9,2014,2014-09-17
"6387","PA",17,9,2014,2014-09-17
"6388","TN",17,9,2014,2014-09-17
"6389","MS",17,9,2014,2014-09-17
"7204","SC",17,9,2014,2014-09-17
"7205","SC",17,9,2014,2014-09-17
"7206","NC",17,9,2014,2014-09-17
"7207","NC",17,9,2014,2014-09-17
"7208","CA",17,9,2014,2014-09-17
"5556","KS",18,9,2014,2014-09-18
"5557","KS",18,9,2014,2014-09-18
"5558","NC",18,9,2014,2014-09-18
"5559","OH",18,9,2014,2014-09-18
"5560","OH",18,9,2014,2014-09-18
"5798","GA",18,9,2014,2014-09-18
"5799","OH",18,9,2014,2014-09-18
"5800","AZ",18,9,2014,2014-09-18
"5801","GA",18,9,2014,2014-09-18
"5802","PA",18,9,2014,2014-09-18
"5803","NY",18,9,2014,2014-09-18
"5804","PA",18,9,2014,2014-09-18
"5805","PA",18,9,2014,2014-09-18
"6381","FL",18,9,2014,2014-09-18
"6382","SC",18,9,2014,2014-09-18
"6383","MI",18,9,2014,2014-09-18
"6384","NH",18,9,2014,2014-09-18
"6385","NV",18,9,2014,2014-09-18
"6386","GA",18,9,2014,2014-09-18
"7199","CO",18,9,2014,2014-09-18
"7200","KY",18,9,2014,2014-09-18
"7201","FL",18,9,2014,2014-09-18
"7202","MN",18,9,2014,2014-09-18
"7203","OH",18,9,2014,2014-09-18
"5553","ID",19,9,2014,2014-09-19
"5554","NY",19,9,2014,2014-09-19
"5555","CA",19,9,2014,2014-09-19
"5794","PA",19,9,2014,2014-09-19
"5795","CA",19,9,2014,2014-09-19
"5796","NV",19,9,2014,2014-09-19
"5797","CA",19,9,2014,2014-09-19
"6375","SC",19,9,2014,2014-09-19
"6376","CO",19,9,2014,2014-09-19
"6377","OR",19,9,2014,2014-09-19
"6378","CA",19,9,2014,2014-09-19
"6379","MA",19,9,2014,2014-09-19
"6380","KS",19,9,2014,2014-09-19
"7194","CA",19,9,2014,2014-09-19
"7195","OR",19,9,2014,2014-09-19
"7196","WA",19,9,2014,2014-09-19
"7197","MA",19,9,2014,2014-09-19
"7198","NY",19,9,2014,2014-09-19
"5549","TN",20,9,2014,2014-09-20
"5550","OH",20,9,2014,2014-09-20
"5551","NY",20,9,2014,2014-09-20
"5552","AZ",20,9,2014,2014-09-20
"5788","MD",20,9,2014,2014-09-20
"5789","GA",20,9,2014,2014-09-20
"5790","MA",20,9,2014,2014-09-20
"5791","PA",20,9,2014,2014-09-20
"5792","MD",20,9,2014,2014-09-20
"5793","CT",20,9,2014,2014-09-20
"6371","WA",20,9,2014,2014-09-20
"6372","AK",20,9,2014,2014-09-20
"6373","AZ",20,9,2014,2014-09-20
"6374","AZ",20,9,2014,2014-09-20
"7190","WA",20,9,2014,2014-09-20
"7191","AL",20,9,2014,2014-09-20
"7192","IL",20,9,2014,2014-09-20
"7193","OR",20,9,2014,2014-09-20
"5547","WA",21,9,2014,2014-09-21
"5548","TX",21,9,2014,2014-09-21
"5784","IA",21,9,2014,2014-09-21
"5785","WA",21,9,2014,2014-09-21
"5786","LA",21,9,2014,2014-09-21
"5787","FL",21,9,2014,2014-09-21
"6368","CA",21,9,2014,2014-09-21
"6369","TX",21,9,2014,2014-09-21
"6370","FL",21,9,2014,2014-09-21
"7185","ID",21,9,2014,2014-09-21
"7186","PA",21,9,2014,2014-09-21
"7187","NY",21,9,2014,2014-09-21
"7188","OH",21,9,2014,2014-09-21
"7189","MO",21,9,2014,2014-09-21
"6361","LA",22,9,2014,2014-09-22
"6362","ID",22,9,2014,2014-09-22
"6363","KY",22,9,2014,2014-09-22
"6364","MA",22,9,2014,2014-09-22
"6365","MS",22,9,2014,2014-09-22
"6366","MI",22,9,2014,2014-09-22
"6367","MD",22,9,2014,2014-09-22
"7181","NY",22,9,2014,2014-09-22
"7182","AR",22,9,2014,2014-09-22
"7183","MA",22,9,2014,2014-09-22
"7184","WV",22,9,2014,2014-09-22
"5543","LA",23,9,2014,2014-09-23
"5544","PA",23,9,2014,2014-09-23
"5545","VA",23,9,2014,2014-09-23
"5546","IL",23,9,2014,2014-09-23
"5781","TX",23,9,2014,2014-09-23
"5782","MD",23,9,2014,2014-09-23
"5783","CT",23,9,2014,2014-09-23
"6353","GA",23,9,2014,2014-09-23
"6354","MA",23,9,2014,2014-09-23
"6355","HI",23,9,2014,2014-09-23
"6356","MI",23,9,2014,2014-09-23
"6357","CT",23,9,2014,2014-09-23
"6358","CA",23,9,2014,2014-09-23
"6359","MO",23,9,2014,2014-09-23
"6360","TN",23,9,2014,2014-09-23
"7178","MS",23,9,2014,2014-09-23
"7179","MD",23,9,2014,2014-09-23
"7180","PA",23,9,2014,2014-09-23
"5541","OK",24,9,2014,2014-09-24
"5542","FL",24,9,2014,2014-09-24
"5777","UT",24,9,2014,2014-09-24
"5778","TN",24,9,2014,2014-09-24
"5779","HI",24,9,2014,2014-09-24
"5780","PA",24,9,2014,2014-09-24
"6350","TN",24,9,2014,2014-09-24
"6351","LA",24,9,2014,2014-09-24
"6352","IL",24,9,2014,2014-09-24
"7175","FL",24,9,2014,2014-09-24
"7176","CA",24,9,2014,2014-09-24
"7177","AL",24,9,2014,2014-09-24
"5532","OK",25,9,2014,2014-09-25
"5533","FL",25,9,2014,2014-09-25
"5534","NV",25,9,2014,2014-09-25
"5535","MO",25,9,2014,2014-09-25
